q[nm-1]	merged(TipAS_1.96mgml-1_30deg_sub_ave_cm-1_divconc_nm-1.dat_00001_[493]TipAS_NaP_30deg_1-2_ave_sub_cm-1_divconc.dat_00001_[TipAS_NaP_30deg_1-2_ave_sub.dat],scale_high,lq=0.9025,hq=0.9995)	error
3.15533100e+00	1.92866308e-04	2.52560315e-05
3.16049300e+00	1.57584338e-04	2.52287199e-05
3.16565500e+00	1.90034167e-04	2.53649807e-05
3.17081600e+00	2.00455037e-04	2.51712912e-05
3.17597800e+00	1.62694863e-04	2.52419112e-05
3.18114000e+00	1.43548116e-04	2.51822437e-05
3.18630200e+00	1.85173535e-04	2.51127755e-05
3.19146300e+00	1.57217768e-04	2.51800513e-05
3.19662500e+00	1.72715905e-04	2.51876967e-05
3.20178700e+00	1.81387531e-04	2.50984137e-05
3.20694900e+00	2.05898782e-04	2.52407964e-05
3.21211100e+00	1.99971974e-04	2.52597752e-05
3.21727200e+00	1.29274449e-04	2.50773169e-05
3.22243400e+00	2.03953618e-04	2.52276980e-05
3.22759600e+00	1.54493852e-04	2.52700961e-05
3.23275800e+00	1.47130118e-04	2.51092640e-05
3.23791900e+00	1.76102082e-04	2.52162346e-05
3.24308100e+00	1.57155341e-04	2.51997454e-05
3.24824300e+00	1.69138083e-04	2.51738087e-05
3.25340500e+00	1.62124198e-04	2.52445959e-05
3.25856600e+00	1.58325654e-04	2.53284909e-05
3.26372800e+00	1.87260273e-04	2.50739447e-05
3.26889000e+00	1.70304401e-04	2.52925306e-05
3.27405200e+00	1.89896680e-04	2.52725114e-05
3.27921300e+00	1.92162430e-04	2.51954257e-05
3.28437500e+00	2.51176898e-04	2.52596730e-05
3.28953700e+00	1.56168221e-04	2.52332625e-05
3.29469900e+00	1.74748484e-04	2.51033744e-05
3.29986000e+00	1.46605252e-04	2.53253603e-05
3.30502200e+00	1.77663954e-04	2.53457604e-05
3.31018400e+00	1.34289197e-04	2.51326090e-05
3.31534600e+00	1.67309691e-04	2.53226198e-05
3.32050700e+00	2.03691278e-04	2.51619272e-05
3.32566900e+00	1.65885213e-04	2.52540992e-05
3.33083100e+00	1.59454441e-04	2.51407467e-05
3.33599300e+00	1.75381482e-04	2.52341636e-05
3.34115400e+00	1.98380840e-04	2.50489648e-05
3.34631600e+00	1.18691103e-04	2.52327609e-05
3.35147800e+00	1.62615622e-04	2.50853524e-05
3.35664000e+00	1.88972079e-04	2.51412019e-05
3.36180100e+00	1.67180564e-04	2.52753633e-05
3.36696300e+00	1.66468326e-04	2.50956826e-05
3.37212500e+00	1.71961956e-04	2.50859191e-05
3.37728700e+00	1.41748800e-04	2.52032755e-05
3.38244800e+00	1.50345458e-04	2.51867120e-05
3.38761000e+00	1.69587981e-04	2.51799770e-05
3.39277200e+00	1.50703668e-04	2.52762551e-05
3.39793400e+00	1.71070705e-04	2.52047804e-05
3.40309500e+00	1.34197601e-04	2.51311412e-05
3.40825700e+00	1.42194518e-04	2.54569856e-05
3.41341900e+00	1.70083585e-04	2.51462276e-05
3.41858100e+00	1.50262130e-04	2.51268122e-05
3.42374300e+00	1.46784357e-04	2.52664731e-05
3.42890400e+00	1.51340939e-04	2.51950541e-05
3.43406600e+00	1.63673622e-04	2.51005503e-05
3.43922800e+00	1.60470638e-04	2.54010153e-05
3.44439000e+00	1.24093231e-04	2.51582670e-05
3.44955100e+00	1.23722480e-04	2.51294784e-05
3.45471300e+00	1.55176921e-04	2.53512227e-05
3.45987500e+00	1.64781415e-04	2.52117384e-05
3.46503700e+00	1.64406670e-04	2.50793327e-05
3.47019800e+00	1.85719117e-04	2.53202138e-05
3.47536000e+00	1.65547905e-04	2.51848541e-05
3.48052200e+00	1.16929318e-04	2.51123296e-05
3.48568400e+00	1.70271051e-04	2.53290111e-05
3.49084500e+00	1.34355897e-04	2.51253445e-05
3.49600700e+00	1.70650069e-04	2.51321631e-05
3.50116900e+00	1.66464145e-04	2.54167985e-05
3.50633100e+00	1.65951913e-04	2.52792835e-05
3.51149200e+00	1.82841085e-04	2.50885109e-05
3.51665400e+00	1.20648715e-04	2.53907038e-05
3.52181600e+00	1.75310788e-04	2.51705573e-05
3.52697800e+00	1.69288018e-04	2.52184827e-05
3.53214000e+00	1.43514766e-04	2.53221182e-05
3.53730100e+00	1.60441468e-04	2.52558364e-05
3.54246300e+00	1.35013977e-04	2.52013061e-05
3.54762500e+00	1.93870149e-04	2.54027061e-05
3.55278700e+00	1.48146315e-04	2.52631845e-05
3.55794800e+00	1.37088174e-04	2.51119116e-05
3.56311000e+00	1.84932003e-04	2.54291259e-05
3.56827200e+00	1.64061001e-04	2.52361423e-05
3.57343400e+00	1.77576538e-04	2.50840983e-05
3.57859500e+00	1.15400796e-04	2.53618687e-05
3.58375700e+00	1.12451884e-04	2.51575703e-05
3.58891900e+00	1.78759298e-04	2.52383533e-05
3.59408100e+00	1.72016208e-04	2.53278592e-05
3.59924200e+00	2.18364772e-04	2.52622927e-05
3.60440400e+00	1.39770473e-04	2.50813486e-05
3.60956600e+00	1.37650385e-04	2.54274444e-05
3.61472800e+00	1.13085068e-04	2.50972061e-05
3.61988900e+00	1.42898396e-04	2.52618561e-05
3.62505100e+00	1.30411598e-04	2.52798130e-05
3.63021300e+00	1.21581676e-04	2.52024115e-05
3.63537500e+00	1.73932109e-04	2.52949366e-05
3.64053700e+00	1.70412625e-04	2.54830152e-05
3.64569800e+00	1.13705618e-04	2.51776917e-05
3.65086000e+00	1.61282833e-04	2.53028514e-05
3.65602200e+00	2.03062368e-04	2.53686316e-05
3.66118400e+00	1.32748228e-04	2.51482992e-05
3.66634500e+00	1.41927905e-04	2.53568337e-05
3.67150700e+00	1.73827971e-04	2.53680742e-05
3.67666900e+00	1.77289115e-04	2.52171542e-05
3.68183100e+00	1.89750925e-04	2.53205575e-05
3.68699200e+00	1.54960379e-04	2.53303303e-05
3.69215400e+00	1.45780609e-04	2.52043252e-05
3.69731600e+00	1.01922697e-04	2.52993492e-05
3.70247800e+00	1.38929108e-04	2.53462620e-05
3.70763900e+00	1.23160176e-04	2.52762644e-05
3.71280100e+00	1.77489029e-04	2.53060564e-05
3.71796300e+00	1.76102082e-04	2.53229543e-05
3.72312500e+00	1.50686946e-04	2.50628622e-05
3.72828700e+00	1.64460828e-04	2.54055766e-05
3.73344800e+00	1.51307589e-04	2.53548921e-05
3.73861000e+00	1.52024008e-04	2.52851918e-05
3.74377200e+00	1.47167463e-04	2.53397407e-05
3.74893400e+00	1.70091946e-04	2.57686539e-05
3.75409500e+00	1.66089307e-04	2.61222465e-05
3.75925700e+00	1.27608533e-04	2.65729719e-05
3.76441900e+00	1.19265948e-04	2.65399285e-05
3.76958100e+00	1.34526641e-04	2.68979802e-05
3.77474200e+00	1.97685323e-04	2.69770073e-05
3.77990400e+00	1.02930719e-04	2.69709784e-05
3.78506600e+00	1.21169308e-04	2.71225393e-05
3.79022800e+00	1.60616486e-04	2.74078435e-05
3.79538900e+00	1.60987143e-04	2.70946889e-05
3.80055100e+00	1.13672268e-04	2.73067998e-05
3.80571300e+00	1.22693742e-04	2.73290764e-05
3.81087500e+00	1.43469061e-04	2.73608378e-05
3.81603600e+00	1.81021053e-04	2.65734363e-05
3.82119800e+00	1.60870465e-04	2.65749506e-05
3.82636000e+00	1.16000537e-04	2.62190170e-05
3.83152200e+00	1.66705769e-04	2.60517379e-05
3.83668400e+00	1.10823406e-04	2.63299820e-05
3.84184500e+00	1.26804699e-04	2.60988365e-05
3.84700700e+00	1.16192183e-04	2.60259127e-05
3.85216900e+00	1.22864579e-04	2.61600554e-05
3.85733100e+00	1.50245501e-04	2.60293591e-05
3.86249200e+00	8.80614361e-05	2.58781419e-05
3.86765400e+00	1.90808832e-04	2.61522614e-05
3.87281600e+00	1.27600173e-04	2.60967185e-05
3.87797800e+00	1.58546376e-04	2.60223640e-05
3.88313900e+00	1.09065708e-04	2.62448422e-05
3.88830100e+00	1.84369700e-04	2.61065470e-05
3.89346300e+00	1.44002102e-04	2.59324029e-05
3.89862500e+00	1.26837956e-04	2.62128951e-05
3.90378600e+00	1.51736586e-04	2.59447395e-05
3.90894800e+00	1.62857246e-04	2.59167962e-05
3.91411000e+00	1.55489332e-04	2.61544816e-05
3.91927200e+00	1.26134077e-04	2.60384909e-05
3.92443300e+00	1.28662260e-04	2.58512669e-05
3.92959500e+00	1.51545033e-04	2.62153197e-05
3.93475700e+00	1.54048226e-04	2.60824496e-05
3.93991900e+00	1.42452678e-04	2.59116126e-05
3.94508000e+00	1.57671754e-04	2.61804277e-05
3.95024200e+00	1.66809814e-04	2.60390204e-05
3.95540400e+00	1.62994733e-04	2.59887819e-05
3.96056600e+00	1.06945713e-04	2.62729342e-05
3.96572700e+00	1.60478998e-04	2.61103464e-05
3.97088900e+00	1.58096663e-04	2.61423958e-05
3.97605100e+00	1.51057697e-04	2.63438422e-05
3.98121300e+00	1.29132875e-04	2.60716828e-05
3.98637400e+00	1.17325058e-04	2.61417362e-05
3.99153600e+00	1.11577262e-04	2.63381012e-05
3.99669800e+00	1.35376274e-04	2.60828397e-05
4.00186000e+00	9.61041139e-05	2.61491029e-05
4.00702100e+00	8.62204656e-05	2.63047606e-05
4.01218300e+00	1.76643577e-04	2.60770058e-05
4.01734500e+00	1.52665367e-04	2.64191443e-05
4.02250700e+00	9.14892860e-05	2.62969573e-05
4.02766800e+00	1.21598398e-04	2.62169732e-05
4.03283000e+00	1.24630545e-04	2.63176175e-05
4.03799200e+00	1.11606432e-04	2.63323974e-05
4.04315400e+00	1.67392926e-04	2.61199334e-05
4.04831600e+00	9.51878741e-05	2.63274460e-05
4.05347700e+00	1.18445392e-04	2.63549341e-05
4.05863900e+00	1.23476768e-04	2.62693577e-05
4.06380100e+00	1.17141773e-04	2.64215967e-05
4.06896300e+00	1.30952999e-04	2.63014256e-05
4.07412400e+00	1.36305055e-04	2.63772293e-05
4.07928600e+00	1.93957565e-04	2.65075633e-05
4.08444800e+00	1.79500799e-04	2.63196241e-05
4.08961000e+00	1.71553861e-04	2.64356613e-05
4.09477100e+00	1.30369887e-04	2.65190732e-05
4.09993300e+00	1.52315518e-04	2.63127218e-05
4.10509500e+00	1.26871305e-04	2.63645953e-05
4.11025700e+00	1.40786669e-04	2.65634964e-05
4.11541800e+00	1.47242523e-04	2.65385165e-05
4.12058000e+00	1.13747235e-04	2.64526985e-05
4.12574200e+00	8.85862186e-05	2.66102234e-05
4.13090400e+00	1.46684400e-04	2.64099661e-05
4.13606500e+00	8.16555882e-05	2.65891266e-05
4.14122700e+00	8.01187243e-05	2.66347203e-05
4.14638900e+00	9.97193737e-05	2.65172153e-05
4.15155100e+00	1.39345563e-04	2.65745139e-05
4.15671300e+00	1.38479209e-04	2.68076288e-05
4.16187400e+00	7.85484640e-05	2.64989704e-05
4.16703600e+00	1.17866460e-04	2.67140447e-05
4.17219800e+00	9.16933429e-05	2.68296082e-05
4.17736000e+00	1.54985368e-04	2.66498903e-05
4.18252100e+00	1.71562129e-04	2.67304131e-05
4.18768300e+00	1.01572848e-04	2.69833522e-05
4.19284500e+00	1.32414914e-04	2.66225044e-05
4.19800700e+00	1.19415883e-04	2.68430596e-05
4.20316800e+00	1.45230846e-04	2.69702352e-05
4.20833000e+00	1.01048075e-04	2.67361727e-05
4.21349200e+00	1.36617467e-04	2.68695445e-05
4.21865400e+00	1.38296017e-04	2.69354825e-05
4.22381500e+00	1.04005254e-04	2.67285366e-05
4.22897700e+00	1.36155213e-04	2.68360645e-05
4.23413900e+00	1.58259047e-04	2.70483241e-05
4.23930100e+00	1.07557995e-04	2.66431367e-05
4.24446200e+00	1.03963544e-04	2.68856621e-05
4.24962400e+00	1.35980288e-04	2.69739603e-05
4.25478600e+00	1.31936032e-04	2.66949452e-05
4.25994800e+00	1.76035382e-04	2.69559848e-05
4.26511000e+00	1.43406541e-04	2.70911588e-05
4.27027100e+00	1.62936394e-04	2.68558236e-05
4.27543300e+00	1.48875275e-04	2.76937888e-05
4.28059500e+00	1.23893317e-04	2.80072965e-05
4.28575700e+00	1.33085535e-04	2.84143418e-05
4.29091800e+00	1.26937912e-04	2.85189434e-05
4.29608000e+00	1.17191751e-04	2.87115275e-05
4.30124200e+00	1.34880671e-04	2.87356807e-05
4.30640400e+00	1.38995807e-04	2.87892077e-05
4.31156500e+00	1.48691897e-04	2.88828290e-05
4.31672700e+00	1.66834803e-04	2.90693283e-05
4.32188900e+00	5.38414797e-05	2.91375981e-05
4.32705100e+00	1.35222159e-04	2.92280609e-05
4.33221200e+00	1.18816142e-04	2.92786338e-05
4.33737400e+00	1.39403902e-04	2.94476686e-05
4.34253600e+00	1.32510784e-04	2.94123029e-05
4.34769800e+00	1.33972699e-04	2.95799906e-05
4.35285900e+00	1.58388173e-04	2.96855120e-05
4.35802100e+00	1.01810292e-04	2.98067607e-05
4.36318300e+00	1.43847986e-04	2.98748354e-05
4.36834500e+00	1.15646508e-04	2.99778021e-05
4.37350700e+00	6.98435629e-05	3.00532063e-05
4.37866800e+00	1.17504070e-04	3.00264242e-05
4.38383000e+00	1.07224774e-04	3.01436319e-05
4.38899200e+00	8.35590317e-05	3.01507571e-05
4.39415400e+00	1.93332835e-04	3.03626730e-05
4.39931500e+00	1.67709518e-04	3.02352094e-05
4.40447700e+00	8.84071417e-05	3.05391581e-05
4.40963900e+00	1.10327709e-04	3.04342498e-05
4.41480100e+00	1.09136588e-04	3.05472958e-05
4.41996200e+00	1.28708058e-04	3.07744282e-05
4.42512400e+00	1.33697817e-04	3.08183869e-05
4.43028600e+00	1.25721709e-04	3.08229667e-05
4.43544800e+00	1.55914149e-04	3.07641538e-05
4.44060900e+00	1.74935857e-04	3.09777511e-05
4.44577100e+00	1.33535341e-04	3.10889113e-05
4.45093300e+00	9.79742168e-05	3.11469345e-05
4.45609500e+00	1.17250090e-04	3.11829227e-05
4.46125700e+00	1.26879666e-04	3.12349262e-05
4.46641800e+00	1.30124175e-04	3.13997993e-05
4.47158000e+00	8.42129499e-05	3.14524252e-05
4.47674200e+00	1.26117449e-04	3.14046763e-05
4.48190400e+00	1.12855892e-04	3.13793620e-05
4.48706500e+00	1.62540747e-04	3.12760330e-05
4.49222700e+00	1.35422165e-04	3.14294705e-05
4.49738900e+00	1.33268820e-04	3.13672483e-05
4.50255100e+00	1.73057393e-04	3.15462509e-05
4.50771200e+00	1.51340939e-04	3.14405716e-05
4.51287400e+00	7.76696986e-05	3.15304398e-05
4.51803600e+00	6.43207165e-05	3.15957369e-05
4.52319800e+00	1.35051508e-04	3.14631269e-05
4.52835900e+00	1.46222054e-04	3.15306071e-05
4.53352100e+00	1.10111167e-04	3.14580640e-05
4.53868300e+00	1.27483587e-04	3.15418383e-05
4.54384500e+00	1.76006305e-04	3.15190321e-05
4.54900600e+00	1.05100692e-04	3.15274207e-05
4.55416800e+00	9.67789154e-05	3.13733980e-05
4.55933000e+00	1.53123533e-04	3.14747576e-05
4.56449200e+00	1.19974006e-04	3.15560329e-05
4.56965400e+00	6.78026881e-05	3.16030386e-05
4.57481500e+00	4.55155598e-05	3.14106310e-05
4.57997700e+00	1.59700153e-04	3.15960621e-05
4.58513900e+00	1.92158249e-04	3.14802664e-05
4.59030100e+00	8.61788664e-05	3.15755412e-05
4.59546200e+00	1.62053411e-04	3.14978981e-05
4.60062400e+00	7.50207129e-05	3.16746341e-05
4.60578600e+00	1.62132559e-04	3.17379524e-05
4.61094800e+00	1.38437684e-04	3.18362743e-05
4.61610900e+00	1.95602765e-04	3.20140878e-05
4.62127100e+00	1.31752747e-04	3.18674318e-05
4.62643300e+00	1.51715777e-04	3.19765761e-05
4.63159500e+00	1.30769714e-04	3.21767963e-05
4.63675600e+00	1.30365707e-04	3.21928674e-05
4.64191800e+00	1.07562175e-04	3.23085609e-05
4.64708000e+00	1.71224821e-04	3.23982713e-05
4.65224200e+00	1.44081250e-04	3.25113358e-05
4.65740300e+00	7.79945304e-05	3.24772799e-05
4.66256500e+00	1.52682088e-04	3.28533256e-05
4.66772700e+00	1.10952532e-04	3.28627732e-05
4.67288900e+00	1.48087976e-04	3.27432523e-05
4.67805100e+00	1.30278291e-04	3.28832012e-05
4.68321200e+00	1.45901374e-04	3.30122811e-05
4.68837400e+00	1.41815500e-04	3.32562463e-05
4.69353600e+00	9.91446220e-05	3.32092127e-05
4.69869800e+00	1.53469294e-04	3.33519392e-05
4.70385900e+00	1.58763011e-04	3.35038531e-05
4.70902100e+00	1.10419398e-04	3.36807655e-05
4.71418300e+00	1.08020341e-04	3.37312549e-05
4.71934500e+00	1.05129769e-04	3.38230275e-05
4.72450600e+00	9.57210081e-05	3.39308619e-05
4.72966800e+00	1.12743487e-04	3.39357297e-05
4.73483000e+00	1.29499445e-04	3.41895699e-05
4.73999200e+00	1.30678118e-04	3.42288930e-05
4.74515300e+00	7.88442191e-05	3.42384893e-05
4.75031500e+00	1.49845674e-04	3.45784818e-05
4.75547700e+00	1.11010778e-04	3.45485598e-05
4.76063900e+00	7.00393147e-05	3.47085093e-05
4.76580000e+00	1.44755958e-04	3.50492635e-05
4.77096200e+00	1.00077583e-04	3.47688735e-05
4.77612400e+00	1.06237654e-04	3.49978081e-05
4.78128600e+00	9.85615096e-05	3.50855861e-05
4.78644800e+00	8.61163934e-05	3.51484214e-05
4.79160900e+00	1.19640786e-04	3.53287525e-05
4.79677100e+00	1.42023681e-04	3.54775543e-05
4.80193300e+00	1.32277520e-04	3.55292421e-05
4.80709500e+00	4.60778448e-05	3.57216496e-05
4.81225600e+00	1.46230414e-04	3.57862593e-05
4.81741800e+00	5.34249774e-05	3.60160299e-05
4.82258000e+00	9.73453064e-05	3.59255485e-05
4.82774200e+00	5.19089038e-05	3.60957910e-05
4.83290300e+00	1.05104872e-04	3.61571771e-05
4.83806500e+00	1.32260799e-04	3.61834483e-05
4.84322700e+00	1.02243469e-04	3.64597044e-05
4.84838800e+00	1.02959795e-04	3.65407289e-05
4.85355000e+00	1.26388150e-04	3.67592776e-05
4.85871200e+00	8.47211040e-05	3.67869329e-05
4.86387300e+00	1.35971928e-04	3.70210883e-05
4.86903500e+00	1.59029625e-04	3.71071013e-05
4.87419700e+00	1.49021030e-04	3.70551906e-05
4.87935900e+00	1.08590913e-04	3.71230145e-05
4.88452100e+00	1.05413011e-04	3.72533950e-05
4.88968200e+00	1.50237233e-04	3.72470594e-05
4.89484400e+00	1.07491388e-04	3.72113314e-05
4.90000600e+00	7.88608476e-05	3.73783967e-05
4.90516800e+00	1.55743312e-04	3.75289172e-05
4.91032900e+00	1.12393638e-04	3.77005066e-05
4.91549100e+00	1.21977323e-04	3.83468538e-05
4.92065300e+00	1.19532468e-04	3.79633113e-05
4.92581500e+00	1.66226794e-05	3.82909114e-05
4.93097600e+00	1.29824305e-04	3.85906704e-05
4.93613800e+00	1.24980394e-04	3.84840994e-05
4.94130000e+00	1.12897602e-04	3.89397575e-05
4.94646200e+00	1.15625699e-04	3.91338930e-05
4.95162300e+00	6.75694431e-05	3.92260372e-05
4.95678500e+00	1.32831463e-04	3.95185595e-05
4.96194700e+00	1.40166120e-04	3.96580810e-05
4.96710900e+00	1.08728400e-04	4.02201152e-05
4.97227000e+00	1.50653689e-04	3.99504361e-05
4.97743200e+00	4.23751229e-05	4.02269617e-05
4.98259400e+00	1.56297348e-04	4.03395617e-05
4.98775600e+00	1.22289735e-04	4.06371190e-05
4.99291800e+00	1.21023553e-04	4.07571415e-05
4.99807900e+00	1.71895349e-04	4.09938887e-05
5.00324100e+00	1.78142929e-04	4.13607562e-05
5.00840300e+00	1.20686245e-04	4.14924280e-05
5.01356500e+00	1.19790721e-04	4.17246697e-05
5.01872600e+00	1.09219823e-04	4.21218865e-05
5.02388800e+00	9.90780151e-05	4.20134297e-05
5.02905000e+00	9.68579704e-05	4.20659534e-05
5.03421200e+00	-1.04875696e-05	4.21831147e-05
5.03937300e+00	1.13239184e-04	4.26092039e-05
5.04453500e+00	9.68996810e-05	4.28179520e-05
5.04969700e+00	1.86839543e-04	4.24587949e-05
5.05485900e+00	1.10452655e-04	4.29824255e-05
5.06002000e+00	6.69946821e-05	4.34335039e-05
5.06518200e+00	1.56234828e-04	4.41393886e-05
5.07034400e+00	1.43877156e-04	4.45356486e-05
5.07550600e+00	7.06140943e-05	4.48861849e-05
5.08066700e+00	1.32277520e-04	4.54627945e-05
5.08582900e+00	1.38071021e-04	4.55668295e-05
5.09099100e+00	1.25330243e-04	4.62707262e-05
5.09615300e+00	1.52565410e-04	4.65880612e-05
5.10131500e+00	1.24305592e-04	4.69786174e-05
5.10647600e+00	1.07695482e-04	4.77641888e-05
5.11163800e+00	6.93604166e-05	4.82404607e-05
5.11680000e+00	5.43829279e-05	4.92575213e-05
5.12196200e+00	1.16983477e-04	4.94500683e-05
5.12712300e+00	7.55205249e-05	4.98948111e-05
5.13228500e+00	5.81772831e-05	5.06004542e-05
5.13744700e+00	7.42335158e-05	5.08917967e-05
5.14260900e+00	1.00827259e-04	5.23041605e-05
5.14777000e+00	-2.11292455e-05	5.34493350e-05
5.15293200e+00	1.43606455e-04	5.43346216e-05
5.15809400e+00	1.39104032e-04	5.53974153e-05
5.16325600e+00	5.57907119e-05	5.62174235e-05
5.16841700e+00	8.11932786e-05	5.87486813e-05
5.17357900e+00	1.50799444e-04	6.18019905e-05
5.17874100e+00	2.09264150e-04	6.21007090e-05
5.18390300e+00	1.59954225e-04	6.34994542e-05
5.18906500e+00	1.13401567e-04	6.36287385e-05
5.19422600e+00	1.58583906e-04	6.80897945e-05
5.19938800e+00	1.71308056e-04	7.13922061e-05
5.20455000e+00	1.10902554e-04	7.55042679e-05
5.20971200e+00	1.43152469e-04	1.08261223e-04
