#	#Temperature (K)	Rg (nm)	Rgerr(nm)	I(0)	I(0)err	Dmax(nm)	MW	MW adjusted p.s.v.	Dimer frac	Dimer frac adjust
#	#./Merged_ScaledToLab/GnomManual_lowq_Dmax8/									
#	    Angular range:                       0.1147 to       3.0005									
#	283.15	2.381	0.021	1.93E-02	1.99E-04	8	24.5	16.23	0.47	-0.02
#	288.15	2.384	0.024	1.85E-02	2.19E-04	8	23.5	15.57	0.41	-0.06
#	293.15	2.443	0.017	1.83E-02	1.44E-04	8	23.1	15.34	0.39	-0.08
#	298.15	2.398	0.027	1.72E-02	2.08E-04	8	21.8	14.46	0.31	-0.13
#	303.15	2.435	0.023	1.67E-02	1.97E-04	8	21.1	13.99	0.27	-0.16
#	308.15	2.576	0.027	1.63E-02	2.08E-04	8	20.6	13.68	0.24	-0.18
#	313.15	2.621	0.018	1.54E-02	1.80E-04	8	19.5	12.90	0.17	-0.22
#	#									
	293.15	2.376	0.020	1.73E-02	1.76E-04	8	21.9	14.53	0.32	-0.13
	303.15	2.445	0.021	1.63E-02	1.82E-04	8	20.6	13.67	0.24	-0.18

