q[nm-1]	merged(TipAS_1.96mgml-1_10deg_sub_ave_cm-1_divconc_nm-1.dat_00001_[493]TipAS_NaP_10deg_1-2_ave_sub_cm-1_divconc.dat_00001_[TipAS_NaP_10deg_1-2_ave_sub.dat],scale_high,lq=0.9025,hq=1.0068)	error
1.02352400e+00	4.19763671e-03	3.26774013e-05
1.02868600e+00	4.14400423e-03	3.22702055e-05
1.03384800e+00	4.01536526e-03	3.23585737e-05
1.03900900e+00	4.04181630e-03	3.23516995e-05
1.04417100e+00	4.01672181e-03	3.21125102e-05
1.04933300e+00	3.98190472e-03	3.21014127e-05
1.05449500e+00	3.89393871e-03	3.22712658e-05
1.05965600e+00	3.83886740e-03	3.20285663e-05
1.06481800e+00	3.84209243e-03	3.20767497e-05
1.06998000e+00	3.71170748e-03	3.22527823e-05
1.07514200e+00	3.71649474e-03	3.18275417e-05
1.08030300e+00	3.75304501e-03	3.20537047e-05
1.08546500e+00	3.62761096e-03	3.21371641e-05
1.09062700e+00	3.60397906e-03	3.17220702e-05
1.09578900e+00	3.51170571e-03	3.18718766e-05
1.10095000e+00	3.48798423e-03	3.20472053e-05
1.10611200e+00	3.48038970e-03	3.15725198e-05
1.11127400e+00	3.42983416e-03	3.21748168e-05
1.11643600e+00	3.46330658e-03	3.25185725e-05
1.12159800e+00	3.26705454e-03	3.26588995e-05
1.12675900e+00	3.39089894e-03	3.29248086e-05
1.13192100e+00	3.24894395e-03	3.31295446e-05
1.13708300e+00	3.14556309e-03	3.29614192e-05
1.14224500e+00	3.12693145e-03	3.29150457e-05
1.14740600e+00	3.14375222e-03	3.31761465e-05
1.15256800e+00	3.15106794e-03	3.31593541e-05
1.15773000e+00	3.08510303e-03	3.32001057e-05
1.16289200e+00	2.99839851e-03	3.30592577e-05
1.16805300e+00	3.01850190e-03	3.29864204e-05
1.17321500e+00	2.96044324e-03	3.30720737e-05
1.17837700e+00	2.90144120e-03	3.24759562e-05
1.18353900e+00	2.89295266e-03	3.19960144e-05
1.18870000e+00	2.83240667e-03	3.23753661e-05
1.19386200e+00	2.79444225e-03	3.23626232e-05
1.19902400e+00	2.80951247e-03	3.20249098e-05
1.20418600e+00	2.79106548e-03	3.25231614e-05
1.20934700e+00	2.68003708e-03	3.22964225e-05
1.21450900e+00	2.66382329e-03	3.21055080e-05
1.21967100e+00	2.68941872e-03	3.23049056e-05
1.22483300e+00	2.60614125e-03	3.21645878e-05
1.22999500e+00	2.58429280e-03	3.18906344e-05
1.23515600e+00	2.58934150e-03	3.24174249e-05
1.24031800e+00	2.52502750e-03	3.21299517e-05
1.24548000e+00	2.49487152e-03	3.19666894e-05
1.25064200e+00	2.41785670e-03	3.21266700e-05
1.25580300e+00	2.41240578e-03	3.19892225e-05
1.26096500e+00	2.41096330e-03	3.19170617e-05
1.26612700e+00	2.38370417e-03	3.21734639e-05
1.27128900e+00	2.39787672e-03	3.18852411e-05
1.27645000e+00	2.33037426e-03	3.17387986e-05
1.28161200e+00	2.30705408e-03	3.18878280e-05
1.28677400e+00	2.25339327e-03	3.17314674e-05
1.29193600e+00	2.20362021e-03	3.23532261e-05
1.29709700e+00	2.21505588e-03	3.25961815e-05
1.30225900e+00	2.25274150e-03	3.25109762e-05
1.30742100e+00	2.14680750e-03	3.28574195e-05
1.31258300e+00	2.13308561e-03	3.30610220e-05
1.31774400e+00	2.10082622e-03	3.30002968e-05
1.32290600e+00	2.07942479e-03	3.31742086e-05
1.32806800e+00	2.07553063e-03	3.36436105e-05
1.33323000e+00	2.05903072e-03	3.33664851e-05
1.33839100e+00	2.02690205e-03	3.38396989e-05
1.34355300e+00	1.98169961e-03	3.37629309e-05
1.34871500e+00	2.01052463e-03	3.36723505e-05
1.35387700e+00	1.94196088e-03	3.37771821e-05
1.35903800e+00	1.94154678e-03	3.33003484e-05
1.36420000e+00	1.90032077e-03	3.29910642e-05
1.36936200e+00	1.86994265e-03	3.25655310e-05
1.37452400e+00	1.82841224e-03	3.27337295e-05
1.37968600e+00	1.75565998e-03	3.26328013e-05
1.38484700e+00	1.79570677e-03	3.23787392e-05
1.39000900e+00	1.76318503e-03	3.25056926e-05
1.39517100e+00	1.79931298e-03	3.20727367e-05
1.40033300e+00	1.74164739e-03	3.21649717e-05
1.40549400e+00	1.81664931e-03	3.21447696e-05
1.41065600e+00	1.72972084e-03	3.20039673e-05
1.41581800e+00	1.67647686e-03	3.17369521e-05
1.42098000e+00	1.65504617e-03	3.21103072e-05
1.42614100e+00	1.65465310e-03	3.18541975e-05
1.43130300e+00	1.59226972e-03	3.16882568e-05
1.43646500e+00	1.58551619e-03	3.17779688e-05
1.44162700e+00	1.55718662e-03	3.15834618e-05
1.44678800e+00	1.53028491e-03	3.15096190e-05
1.45195000e+00	1.54555532e-03	3.16788962e-05
1.45711200e+00	1.53282160e-03	3.13271784e-05
1.46227400e+00	1.45416684e-03	3.12189829e-05
1.46743500e+00	1.50644368e-03	3.13458722e-05
1.47259700e+00	1.46174583e-03	3.14361144e-05
1.47775900e+00	1.42583087e-03	3.10822942e-05
1.48292100e+00	1.43789638e-03	3.12103901e-05
1.48808300e+00	1.44130697e-03	3.10577957e-05
1.49324400e+00	1.39649760e-03	3.10032500e-05
1.49840600e+00	1.42317078e-03	3.11519229e-05
1.50356800e+00	1.36245202e-03	3.09090862e-05
1.50873000e+00	1.35932389e-03	3.08344299e-05
1.51389100e+00	1.28772342e-03	3.09944470e-05
1.51905300e+00	1.36264399e-03	3.09891268e-05
1.52421500e+00	1.30461366e-03	3.08755288e-05
1.52937700e+00	1.32297930e-03	3.08799714e-05
1.53453800e+00	1.25932529e-03	3.08433700e-05
1.53970000e+00	1.24862000e-03	3.06397218e-05
1.54486200e+00	1.21454517e-03	3.08776678e-05
1.55002400e+00	1.26931299e-03	3.06438627e-05
1.55518500e+00	1.23345563e-03	3.05311057e-05
1.56034700e+00	1.18272091e-03	3.07590422e-05
1.56550900e+00	1.19900783e-03	3.06558377e-05
1.57067100e+00	1.11978450e-03	3.02637066e-05
1.57583200e+00	1.16692488e-03	3.05560613e-05
1.58099400e+00	1.12338248e-03	3.05115984e-05
1.58615600e+00	1.08754979e-03	3.03170365e-05
1.59131800e+00	1.17151194e-03	3.04216944e-05
1.59648000e+00	1.11078862e-03	3.03590039e-05
1.60164100e+00	1.10194722e-03	3.01638844e-05
1.60680300e+00	1.11037360e-03	3.03721490e-05
1.61196500e+00	1.06457333e-03	3.01728611e-05
1.61712700e+00	1.10077166e-03	3.01075745e-05
1.62228800e+00	1.04324868e-03	3.01751921e-05
1.62745000e+00	1.04577805e-03	3.01784830e-05
1.63261200e+00	9.48529134e-04	2.98841813e-05
1.63777400e+00	9.79177833e-04	3.02142526e-05
1.64293500e+00	9.94821210e-04	2.99418258e-05
1.64809700e+00	9.26950359e-04	2.99186894e-05
1.65325900e+00	9.97760114e-04	3.00161531e-05
1.65842100e+00	9.70894055e-04	2.99712423e-05
1.66358200e+00	9.97314022e-04	2.98040676e-05
1.66874400e+00	9.57762685e-04	2.99515338e-05
1.67390600e+00	8.90088553e-04	2.98304126e-05
1.67906800e+00	9.11261092e-04	2.96141220e-05
1.68422900e+00	9.31995401e-04	2.98256591e-05
1.68939100e+00	9.35110730e-04	2.97457465e-05
1.69455300e+00	8.42583162e-04	2.96193874e-05
1.69971500e+00	8.57288741e-04	2.99865264e-05
1.70487600e+00	8.55436364e-04	2.94544980e-05
1.71003800e+00	8.94097163e-04	2.94965111e-05
1.71520000e+00	8.35070812e-04	2.95669533e-05
1.72036200e+00	8.27328834e-04	2.94631456e-05
1.72552300e+00	8.60714781e-04	2.93502057e-05
1.73068500e+00	8.33742957e-04	2.94599004e-05
1.73584700e+00	8.03368496e-04	2.93557910e-05
1.74100900e+00	7.29903489e-04	2.92156835e-05
1.74617100e+00	8.01970894e-04	2.96465551e-05
1.75133200e+00	7.75445802e-04	2.92659511e-05
1.75649400e+00	8.04639126e-04	2.90575220e-05
1.76165600e+00	7.55469849e-04	2.92548445e-05
1.76681800e+00	7.97516375e-04	2.90587561e-05
1.77197900e+00	7.50375536e-04	2.89889263e-05
1.77714100e+00	7.35698568e-04	2.91269131e-05
1.78230300e+00	7.24284469e-04	2.90059929e-05
1.78746500e+00	7.19952351e-04	2.87810640e-05
1.79262600e+00	6.79770818e-04	2.90877886e-05
1.79778800e+00	6.65520380e-04	2.87488868e-05
1.80295000e+00	6.96873775e-04	2.85482370e-05
1.80811200e+00	6.76676422e-04	2.88539561e-05
1.81327300e+00	7.03828876e-04	2.86738465e-05
1.81843500e+00	6.63176021e-04	2.85503577e-05
1.82359700e+00	6.17055800e-04	2.87573516e-05
1.82875900e+00	6.21896079e-04	2.85955154e-05
1.83392000e+00	6.69827816e-04	2.85883944e-05
1.83908200e+00	5.67513196e-04	2.86536901e-05
1.84424400e+00	6.21965735e-04	2.85459699e-05
1.84940600e+00	6.31380008e-04	2.83308038e-05
1.85456800e+00	6.19301708e-04	2.86496680e-05
1.85972900e+00	6.16826264e-04	2.85461528e-05
1.86489100e+00	6.24363387e-04	2.82986998e-05
1.87005300e+00	5.89202488e-04	2.86113388e-05
1.87521500e+00	6.01182337e-04	2.84223806e-05
1.88037600e+00	6.37744951e-04	2.83591142e-05
1.88553800e+00	5.69636245e-04	2.85395528e-05
1.89070000e+00	6.07703047e-04	2.83435649e-05
1.89586200e+00	5.65082909e-04	2.81862810e-05
1.90102300e+00	5.71783884e-04	2.84116945e-05
1.90618500e+00	5.36114734e-04	2.83377511e-05
1.91134700e+00	5.61742615e-04	2.81139008e-05
1.91650900e+00	5.56529374e-04	2.83764276e-05
1.92167000e+00	5.01503040e-04	2.81481621e-05
1.92683200e+00	5.84698241e-04	2.82827209e-05
1.93199400e+00	4.96084853e-04	2.82713950e-05
1.93715600e+00	4.79244158e-04	2.80344270e-05
1.94231700e+00	5.08773788e-04	2.80176528e-05
1.94747900e+00	5.33110562e-04	2.81724503e-05
1.95264100e+00	4.92068291e-04	2.80577737e-05
1.95780300e+00	4.80781163e-04	2.79566077e-05
1.96296400e+00	4.87310009e-04	2.81249434e-05
1.96812600e+00	4.84789408e-04	2.80347378e-05
1.97328800e+00	4.70588149e-04	2.79596975e-05
1.97845000e+00	4.85023057e-04	2.81191936e-05
1.98361100e+00	4.67547138e-04	2.79724495e-05
1.98877300e+00	4.46825170e-04	2.78409255e-05
1.99393500e+00	5.20507738e-04	2.79880810e-05
1.99909700e+00	4.50341616e-04	2.78245993e-05
2.00425900e+00	4.69170162e-04	2.78541803e-05
2.00942000e+00	4.60415703e-04	2.80087493e-05
2.01458200e+00	4.73866924e-04	2.79013308e-05
2.01974400e+00	5.20442104e-04	2.77829976e-05
2.02490600e+00	4.27304084e-04	2.78658354e-05
2.03006700e+00	4.27455646e-04	2.77707666e-05
2.03522900e+00	4.65940476e-04	2.75938017e-05
2.04039100e+00	4.43423446e-04	2.78230636e-05
2.04555300e+00	4.50849868e-04	2.76891355e-05
2.05071400e+00	3.99438432e-04	2.76119104e-05
2.05587600e+00	4.35718216e-04	2.78066917e-05
2.06103800e+00	4.06045252e-04	2.76228525e-05
2.06620000e+00	4.15947209e-04	2.77113853e-05
2.07136200e+00	3.68597402e-04	2.76921704e-05
2.07652300e+00	3.87766002e-04	2.75213758e-05
2.08168500e+00	4.63690455e-04	2.74696821e-05
2.08684700e+00	3.68298118e-04	2.76567664e-05
2.09200800e+00	3.97852338e-04	2.75491834e-05
2.09717000e+00	4.18996448e-04	2.74637769e-05
2.10233200e+00	3.51457423e-04	2.76011329e-05
2.10749400e+00	4.29984474e-04	2.75935000e-05
2.11265500e+00	3.66585053e-04	2.81571022e-05
2.11781700e+00	4.11684748e-04	2.84723191e-05
2.12297900e+00	3.90442278e-04	2.84892761e-05
2.12814100e+00	3.73191690e-04	2.87363999e-05
2.13330200e+00	4.30332846e-04	2.89875094e-05
2.13846400e+00	3.81023983e-04	2.89818052e-05
2.14362600e+00	3.81515781e-04	2.93674370e-05
2.14878800e+00	3.48686900e-04	2.94590960e-05
2.15394900e+00	4.04860732e-04	2.94196882e-05
2.15911100e+00	3.44637520e-04	2.96008399e-05
2.16427300e+00	3.58297893e-04	2.97871014e-05
2.16943500e+00	3.56527329e-04	2.97055617e-05
2.17459700e+00	3.72912974e-04	2.95722644e-05
2.17975800e+00	4.08701052e-04	2.92423027e-05
2.18492000e+00	3.77146824e-04	2.88747067e-05
2.19008200e+00	3.53187034e-04	2.86413769e-05
2.19524400e+00	3.08415143e-04	2.88178208e-05
2.20040500e+00	3.20464740e-04	2.86119239e-05
2.20556700e+00	3.75060613e-04	2.83356395e-05
2.21072900e+00	3.29551026e-04	2.84007799e-05
2.21589100e+00	3.54920667e-04	2.82318775e-05
2.22105200e+00	3.28333780e-04	2.80379829e-05
2.22621400e+00	3.40108775e-04	2.82045452e-05
2.23137600e+00	2.73471532e-04	2.79673853e-05
2.23653800e+00	3.61134049e-04	2.80502870e-05
2.24169900e+00	3.27022289e-04	2.81064598e-05
2.24686100e+00	3.10030032e-04	2.79282700e-05
2.25202300e+00	2.98304217e-04	2.77109099e-05
2.25718500e+00	3.04038050e-04	2.79322829e-05
2.26234700e+00	3.29936329e-04	2.76585215e-05
2.26750800e+00	3.04050300e-04	2.76663190e-05
2.27267000e+00	3.52809958e-04	2.78335212e-05
2.27783200e+00	3.00808364e-04	2.76731475e-05
2.28299400e+00	2.87180901e-04	2.77006260e-05
2.28815500e+00	3.12038267e-04	2.79174193e-05
2.29331700e+00	3.34313513e-04	2.75909222e-05
2.29847900e+00	3.15849793e-04	2.76199547e-05
2.30364100e+00	3.35788998e-04	2.76893640e-05
2.30880200e+00	3.38830009e-04	2.75085963e-05
2.31396400e+00	2.87266919e-04	2.74495440e-05
2.31912600e+00	3.39776857e-04	2.76416286e-05
2.32428800e+00	3.12907141e-04	2.73638267e-05
2.32944900e+00	2.94373765e-04	2.75377934e-05
2.33461100e+00	3.07533929e-04	2.76033908e-05
2.33977300e+00	3.25932106e-04	2.73902175e-05
2.34493500e+00	3.13058794e-04	2.74017903e-05
2.35009600e+00	2.72205015e-04	2.74393150e-05
2.35525800e+00	3.00382109e-04	2.71801430e-05
2.36042000e+00	2.59807137e-04	2.73289804e-05
2.36558200e+00	3.10779978e-04	2.73683517e-05
2.37074400e+00	3.05636394e-04	2.72909895e-05
2.37590500e+00	2.80020853e-04	2.72029229e-05
2.38106700e+00	2.93865513e-04	2.74322397e-05
2.38622900e+00	2.91230280e-04	2.70758142e-05
2.39139100e+00	2.21666565e-04	2.71780771e-05
2.39655200e+00	2.65360614e-04	2.72725425e-05
2.40171400e+00	2.89914584e-04	2.70785657e-05
2.40687600e+00	2.95074622e-04	2.70751286e-05
2.41203800e+00	2.55831619e-04	2.71756546e-05
2.41719900e+00	2.53614323e-04	2.69629749e-05
2.42236100e+00	2.65544993e-04	2.71507174e-05
2.42752300e+00	2.10912189e-04	2.71296651e-05
2.43268500e+00	2.86861232e-04	2.69987171e-05
2.43784600e+00	3.08497140e-04	2.68269169e-05
2.44300800e+00	2.53429853e-04	2.69460728e-05
2.44817000e+00	3.01779711e-04	2.67106862e-05
2.45333200e+00	2.36679382e-04	2.68452725e-05
2.45849300e+00	2.49733051e-04	2.67999412e-05
2.46365500e+00	2.67700768e-04	2.66299966e-05
2.46881700e+00	2.62233401e-04	2.66696696e-05
2.47397900e+00	2.47216654e-04	2.67389418e-05
2.47914100e+00	3.00472241e-04	2.64951087e-05
2.48430200e+00	2.76217464e-04	2.66332509e-05
2.48946400e+00	2.86381683e-04	2.65820966e-05
2.49462600e+00	2.21580546e-04	2.64627854e-05
2.49978800e+00	2.50425681e-04	2.65799210e-05
2.50494900e+00	2.24314230e-04	2.65830656e-05
2.51011100e+00	2.45277983e-04	2.64362118e-05
2.51527300e+00	2.74664187e-04	2.65325695e-05
2.52043500e+00	2.44388633e-04	2.66391470e-05
2.52559600e+00	2.00038884e-04	2.64085962e-05
2.53075800e+00	2.80090510e-04	2.64230942e-05
2.53592000e+00	2.55446316e-04	2.65324781e-05
2.54108200e+00	2.36208060e-04	2.63647457e-05
2.54624300e+00	3.05337201e-04	2.64837279e-05
2.55140500e+00	2.94168910e-04	2.64027275e-05
2.55656700e+00	2.36392530e-04	2.63874891e-05
2.56172900e+00	2.61368641e-04	2.64249955e-05
2.56689000e+00	2.82119313e-04	2.64663870e-05
2.57205200e+00	2.49876568e-04	2.65599017e-05
2.57721400e+00	2.65991724e-04	2.70330515e-05
2.58237600e+00	2.56999593e-04	2.73631229e-05
2.58753800e+00	1.73517632e-04	2.74958352e-05
2.59269900e+00	2.00518433e-04	2.76152927e-05
2.59786100e+00	2.87098995e-04	2.76611908e-05
2.60302300e+00	2.34404771e-04	2.70736934e-05
2.60818500e+00	2.05645563e-04	2.70516448e-05
2.61334600e+00	2.06354648e-04	2.69954262e-05
2.61850800e+00	2.23342974e-04	2.67475254e-05
2.62367000e+00	2.10346621e-04	2.67547287e-05
2.62883200e+00	2.14416386e-04	2.67443625e-05
2.63399300e+00	1.81407149e-04	2.65157222e-05
2.63915500e+00	2.49372338e-04	2.66829426e-05
2.64431700e+00	2.25687242e-04	2.66761598e-05
2.64947900e+00	2.15686924e-04	2.66477032e-05
2.65464000e+00	2.28334814e-04	2.66959049e-05
2.65980200e+00	2.59507945e-04	2.67329451e-05
2.66496400e+00	1.95751833e-04	2.65160330e-05
2.67012600e+00	2.11035138e-04	2.65570954e-05
2.67528700e+00	2.44052511e-04	2.65968871e-05
2.68044900e+00	1.96682227e-04	2.64133131e-05
2.68561100e+00	2.25810191e-04	2.65465373e-05
2.69077300e+00	2.53720910e-04	2.64458741e-05
2.69593500e+00	1.97567554e-04	2.64233136e-05
2.70109600e+00	2.22092821e-04	2.65606422e-05
2.70625800e+00	2.58876743e-04	2.65135557e-05
2.71142000e+00	2.10125312e-04	2.64052048e-05
2.71658100e+00	2.68499985e-04	2.64387165e-05
2.72174300e+00	2.14395909e-04	2.64098851e-05
2.72690500e+00	2.19822323e-04	2.63226778e-05
2.73206700e+00	1.78722645e-04	2.64578125e-05
2.73722800e+00	2.60159623e-04	2.63377517e-05
2.74239000e+00	2.58311176e-04	2.62880143e-05
2.74755200e+00	2.24699441e-04	2.63913650e-05
2.75271400e+00	1.96850242e-04	2.63519114e-05
2.75787500e+00	2.41302465e-04	2.63016896e-05
2.76303700e+00	2.37359763e-04	2.62621903e-05
2.76819900e+00	2.29416861e-04	2.62430395e-05
2.77336100e+00	2.26117610e-04	2.61185451e-05
2.77852200e+00	2.55274187e-04	2.62630222e-05
2.78368400e+00	2.27617594e-04	2.62024981e-05
2.78884600e+00	2.24129851e-04	2.60712119e-05
2.79400800e+00	2.22781429e-04	2.62212102e-05
2.79917000e+00	2.21908351e-04	2.62480031e-05
2.80433100e+00	2.23834681e-04	2.59761431e-05
2.80949300e+00	2.61622767e-04	2.61242218e-05
2.81465500e+00	2.19986225e-04	2.59859425e-05
2.81981700e+00	1.81915401e-04	2.58464017e-05
2.82497800e+00	2.25650311e-04	2.60467134e-05
2.83014000e+00	2.67143427e-04	2.59657038e-05
2.83530200e+00	2.24236346e-04	2.59412054e-05
2.84046400e+00	2.34867865e-04	2.60485416e-05
2.84562500e+00	2.03133280e-04	2.60840644e-05
2.85078700e+00	2.16486142e-04	2.59089551e-05
2.85594900e+00	2.63122751e-04	2.60527831e-05
2.86111100e+00	2.34748938e-04	2.59460411e-05
2.86627200e+00	1.80210471e-04	2.58539432e-05
2.87143400e+00	1.91325560e-04	2.60734697e-05
2.87659600e+00	2.42835265e-04	2.58760467e-05
2.88175800e+00	2.34695736e-04	2.58647024e-05
2.88691900e+00	2.21330534e-04	2.58920896e-05
2.89208100e+00	2.34253118e-04	2.59260218e-05
2.89724300e+00	1.96096183e-04	2.56504961e-05
2.90240500e+00	2.07137503e-04	2.58118296e-05
2.90756700e+00	2.06407941e-04	2.57808408e-05
2.91272800e+00	2.17621390e-04	2.56384297e-05
2.91789000e+00	2.80500402e-04	2.58835334e-05
2.92305200e+00	1.89850075e-04	2.57585728e-05
2.92821400e+00	2.04809598e-04	2.59748633e-05
2.93337500e+00	2.44048397e-04	2.64615604e-05
2.93853700e+00	1.86284358e-04	2.67180815e-05
2.94369900e+00	2.37076933e-04	2.69059611e-05
2.94886100e+00	2.08739959e-04	2.71410460e-05
2.95402200e+00	1.76968536e-04	2.71466952e-05
2.95918400e+00	1.96497848e-04	2.74499371e-05
2.96434600e+00	1.69976504e-04	2.76286846e-05
2.96950800e+00	2.21187108e-04	2.75357183e-05
2.97466900e+00	1.93317433e-04	2.78111160e-05
2.97983100e+00	2.45310800e-04	2.80189966e-05
2.98499300e+00	2.42023799e-04	2.79815816e-05
2.99015500e+00	2.07621073e-04	2.80489981e-05
2.99531700e+00	2.02067688e-04	2.79551634e-05
3.00047800e+00	2.21555956e-04	2.73662949e-05
3.00564000e+00	2.20363301e-04	2.70313147e-05
3.01080200e+00	2.01924171e-04	2.71311186e-05
3.01596400e+00	1.99079879e-04	2.67892825e-05
3.02112500e+00	1.81005575e-04	2.66979982e-05
3.02628700e+00	2.32814563e-04	2.68431517e-05
3.03144900e+00	1.92743639e-04	2.66346130e-05
3.03661100e+00	2.07785067e-04	2.64545948e-05
3.04177200e+00	1.52426724e-04	2.66032494e-05
3.04693400e+00	1.81722795e-04	2.64833348e-05
3.05209600e+00	2.31056249e-04	2.63844633e-05
3.05725800e+00	1.96280561e-04	2.64650981e-05
3.06241900e+00	1.99342140e-04	2.63804503e-05
3.06758100e+00	2.00506184e-04	2.63066167e-05
3.07274300e+00	1.99362617e-04	2.65374417e-05
3.07790500e+00	2.49487152e-04	2.63097521e-05
3.08306600e+00	2.01813562e-04	2.62063831e-05
3.08822800e+00	2.23404403e-04	2.64370345e-05
3.09339000e+00	1.87567237e-04	2.62801528e-05
3.09855200e+00	1.82870385e-04	2.62174532e-05
3.10371400e+00	1.81378445e-04	2.63220562e-05
3.10887500e+00	2.26556115e-04	2.60948054e-05
3.11403700e+00	1.97186365e-04	2.61782556e-05
3.11919900e+00	1.37733668e-04	2.63550926e-05
3.12436100e+00	1.75025843e-04	2.60882877e-05
3.12952200e+00	2.14092603e-04	2.60665315e-05
3.13468400e+00	2.57294763e-04	2.62116211e-05
3.13984600e+00	2.49728937e-04	2.58811841e-05
3.14500800e+00	2.44507469e-04	2.60482400e-05
3.15016900e+00	2.21494436e-04	2.59543504e-05
3.15533100e+00	2.18539535e-04	2.58461640e-05
3.16049300e+00	1.95145313e-04	2.58313644e-05
3.16565500e+00	1.80136701e-04	2.60161817e-05
3.17081600e+00	2.41954142e-04	2.57477496e-05
3.17597800e+00	2.15387732e-04	2.58344267e-05
3.18114000e+00	2.36917053e-04	2.58285946e-05
3.18630200e+00	2.23756798e-04	2.57116144e-05
3.19146300e+00	2.19187008e-04	2.57875231e-05
3.19662500e+00	2.34187484e-04	2.58232470e-05
3.20178700e+00	1.62443495e-04	2.56522878e-05
3.20694900e+00	1.33348348e-04	2.58525081e-05
3.21211100e+00	2.48253543e-04	2.58551681e-05
3.21727200e+00	2.10289214e-04	2.57068061e-05
3.22243400e+00	1.97022463e-04	2.58346827e-05
3.22759600e+00	2.24387999e-04	2.58859467e-05
3.23275800e+00	1.63869800e-04	2.57348056e-05
3.23791900e+00	2.37236722e-04	2.58390156e-05
3.24308100e+00	2.04272643e-04	2.57711512e-05
3.24824300e+00	2.35666991e-04	2.57878522e-05
3.25340500e+00	1.50406239e-04	2.58341982e-05
3.25856600e+00	1.88698372e-04	2.59595884e-05
3.26372800e+00	1.98165848e-04	2.56941363e-05
