q[nm-1]	merged(TipAS_1.96mgml-1_15deg_sub_ave_cm-1_divconc_nm-1.dat_00001_[493]TipAS_NaP_15deg_1-2_ave_sub_cm-1_divconc.dat_00001_[TipAS_NaP_15deg_1-2_ave_sub.dat],scale_high,lq=0.9058,hq=1.0031)	error
3.19146300e+00	1.68537569e-04	2.60544512e-05
3.19662500e+00	1.75877854e-04	2.61233460e-05
3.20178700e+00	1.24333379e-04	2.59872125e-05
3.20694900e+00	1.66454922e-04	2.61359009e-05
3.21211100e+00	1.78536656e-04	2.61469995e-05
3.21727200e+00	1.42368363e-04	2.59962360e-05
3.22243400e+00	1.61577072e-04	2.61272772e-05
3.22759600e+00	1.72472231e-04	2.61885573e-05
3.23275800e+00	1.45304534e-04	2.60210698e-05
3.23791900e+00	1.61414877e-04	2.61208808e-05
3.24308100e+00	1.64180286e-04	2.61016819e-05
3.24824300e+00	1.57445949e-04	2.60758678e-05
3.25340500e+00	2.07833926e-04	2.61779442e-05
3.25856600e+00	1.96814932e-04	2.62332752e-05
3.26372800e+00	1.28208360e-04	2.59655103e-05
3.26889000e+00	1.34123250e-04	2.61702818e-05
3.27405200e+00	1.82987791e-04	2.61601826e-05
3.27921300e+00	1.74614654e-04	2.60919445e-05
3.28437500e+00	1.70052533e-04	2.61386803e-05
3.28953700e+00	1.63010939e-04	2.61693204e-05
3.29469900e+00	1.70393962e-04	2.60393453e-05
3.29986000e+00	1.51373052e-04	2.62384532e-05
3.30502200e+00	1.63697984e-04	2.62279543e-05
3.31018400e+00	1.73138049e-04	2.60232686e-05
3.31534600e+00	1.25182620e-04	2.61979140e-05
3.32050700e+00	1.46324441e-04	2.60646264e-05
3.32566900e+00	1.80265025e-04	2.61737370e-05
3.33083100e+00	1.07518858e-04	2.60713751e-05
3.33599300e+00	1.69514833e-04	2.61145319e-05
3.34115400e+00	1.70184840e-04	2.59560109e-05
3.34631600e+00	1.42445177e-04	2.61232985e-05
3.35147800e+00	1.88266845e-04	2.59975591e-05
3.35664000e+00	1.97937258e-04	2.60386505e-05
3.36180100e+00	1.37063704e-04	2.61681591e-05
3.36696300e+00	1.06840284e-04	2.60129791e-05
3.37212500e+00	1.21674577e-04	2.59684611e-05
3.37728700e+00	1.05513025e-04	2.60858051e-05
3.38244800e+00	1.54095819e-04	2.60651975e-05
3.38761000e+00	1.72416833e-04	2.60624181e-05
3.39277200e+00	1.42257472e-04	2.61611535e-05
3.39793400e+00	1.66493281e-04	2.60805699e-05
3.40309500e+00	1.18281804e-04	2.60398307e-05
3.40825700e+00	1.66809105e-04	2.63538650e-05
3.41341900e+00	1.81728779e-04	2.60671393e-05
3.41858100e+00	1.65908655e-04	2.59965406e-05
3.42374300e+00	1.33909940e-04	2.61748030e-05
3.42890400e+00	1.34831711e-04	2.60331773e-05
3.43406600e+00	1.74311680e-04	2.60074774e-05
3.43922800e+00	1.14803650e-04	2.62881303e-05
3.44439000e+00	1.41399665e-04	2.60420390e-05
3.44955100e+00	1.79688870e-04	2.60544131e-05
3.45471300e+00	1.93114902e-04	2.62612881e-05
3.45987500e+00	1.36858866e-04	2.60891556e-05
3.46503700e+00	1.23074368e-04	2.59601419e-05
3.47019800e+00	1.68230312e-04	2.61906989e-05
3.47536000e+00	1.61133225e-04	2.60631606e-05
3.48052200e+00	1.84673422e-04	2.60069348e-05
3.48568400e+00	1.59229811e-04	2.61955153e-05
3.49084500e+00	1.60996634e-04	2.60002528e-05
3.49600700e+00	8.79986555e-05	2.60215743e-05
3.50116900e+00	1.62784779e-04	2.63074338e-05
3.50633100e+00	1.88339376e-04	2.61651703e-05
3.51149200e+00	1.14449466e-04	2.59802735e-05
3.51665400e+00	1.42342758e-04	2.62811437e-05
3.52181600e+00	1.30491562e-04	2.60482927e-05
3.52697800e+00	1.39517573e-04	2.60602670e-05
3.53214000e+00	2.01266067e-04	2.62476100e-05
3.53730100e+00	1.68469226e-04	2.61222990e-05
3.54246300e+00	1.52486907e-04	2.60571830e-05
3.54762500e+00	1.69971436e-04	2.62795446e-05
3.55278700e+00	1.77388630e-04	2.61353584e-05
3.55794800e+00	1.60992351e-04	2.60257053e-05
3.56311000e+00	1.29638038e-04	2.62667137e-05
3.56827200e+00	1.82121417e-04	2.61122284e-05
3.57343400e+00	1.35412149e-04	2.59430371e-05
3.57859500e+00	1.36474699e-04	2.62443452e-05
3.58375700e+00	1.32296745e-04	2.60510531e-05
3.58891900e+00	1.66390862e-04	2.61282576e-05
3.59408100e+00	1.79381613e-04	2.61986278e-05
3.59924200e+00	1.56797263e-04	2.61324457e-05
3.60440400e+00	1.58243980e-04	2.59716593e-05
3.60956600e+00	8.86003864e-05	2.62974013e-05
3.61472800e+00	1.48227855e-04	2.59872601e-05
3.61988900e+00	1.15332973e-04	2.61486177e-05
3.62505100e+00	1.96703946e-04	2.61677594e-05
3.63021300e+00	1.23804151e-04	2.60663398e-05
3.63537500e+00	1.51983378e-04	2.61249832e-05
3.64053700e+00	1.51373052e-04	2.63487917e-05
3.64569800e+00	1.26083070e-04	2.60686432e-05
3.65086000e+00	1.43938915e-04	2.61568892e-05
3.65602200e+00	1.36397980e-04	2.62504085e-05
3.66118400e+00	1.82825596e-04	2.60138072e-05
3.66634500e+00	1.21555120e-04	2.62283160e-05
3.67150700e+00	1.19109723e-04	2.62252892e-05
3.67666900e+00	1.57369135e-04	2.60666444e-05
3.68183100e+00	1.28229681e-04	2.61606110e-05
3.68699200e+00	1.47549281e-04	2.61974476e-05
3.69215400e+00	1.84084608e-04	2.60902693e-05
3.69731600e+00	1.12977145e-04	2.61632952e-05
3.70247800e+00	1.42470782e-04	2.62124677e-05
3.70763900e+00	1.18789711e-04	2.61482750e-05
3.71280100e+00	1.30845745e-04	2.61574889e-05
3.71796300e+00	1.38587235e-04	2.62247181e-05
3.72312500e+00	1.22366001e-04	2.59361838e-05
3.72828700e+00	1.58115956e-04	2.62429555e-05
3.73344800e+00	1.14440995e-04	2.62159801e-05
3.73861000e+00	1.17893449e-04	2.60980935e-05
3.74377200e+00	1.53092950e-04	2.62299913e-05
3.74893400e+00	1.32454657e-04	2.66508136e-05
3.75409500e+00	1.56801547e-04	2.70193794e-05
3.75925700e+00	2.18631044e-04	2.74854716e-05
3.76441900e+00	1.28187038e-04	2.74396401e-05
3.76958100e+00	1.49341710e-04	2.78009337e-05
3.77474200e+00	1.46934767e-04	2.78880946e-05
3.77990400e+00	8.46955178e-05	2.78982413e-05
3.78506600e+00	1.49474017e-04	2.80721157e-05
3.79022800e+00	1.34319616e-04	2.83140664e-05
3.79538900e+00	1.57736073e-04	2.80379443e-05
3.80055100e+00	1.35898640e-04	2.82471894e-05
3.80571300e+00	1.30252553e-04	2.82578026e-05
3.81087500e+00	1.25758774e-04	2.82263249e-05
3.81603600e+00	1.27696265e-04	2.74704800e-05
3.82119800e+00	1.40264394e-04	2.74734879e-05
3.82636000e+00	1.05163125e-04	2.71446428e-05
3.83152200e+00	1.21119839e-04	2.69257554e-05
3.83668400e+00	1.05747846e-04	2.72309089e-05
3.84184500e+00	1.17035642e-04	2.69932416e-05
3.84700700e+00	1.22280620e-04	2.69402521e-05
3.85216900e+00	1.55999233e-04	2.70603851e-05
3.85733100e+00	1.48005884e-04	2.69150090e-05
3.86249200e+00	1.25054596e-04	2.67897932e-05
3.86765400e+00	1.55269449e-04	2.70472305e-05
3.87281600e+00	1.67726593e-04	2.70058536e-05
3.87797800e+00	1.49653250e-04	2.69102974e-05
3.88313900e+00	1.34328183e-04	2.71613097e-05
3.88830100e+00	8.78151674e-05	2.69552628e-05
3.89346300e+00	1.29992222e-04	2.68098867e-05
3.89862500e+00	1.30722005e-04	2.71091864e-05
3.90378600e+00	1.69706821e-04	2.68451242e-05
3.90894800e+00	1.40789339e-04	2.67833492e-05
3.91411000e+00	9.67473449e-05	2.69821716e-05
3.91927200e+00	1.88100367e-04	2.69510937e-05
3.92443300e+00	1.49994679e-04	2.67403256e-05
3.92959500e+00	1.72412550e-04	2.71308124e-05
3.93475700e+00	1.54104385e-04	2.69565954e-05
3.93991900e+00	1.26923743e-04	2.67782758e-05
3.94508000e+00	1.58342116e-04	2.70606325e-05
3.95024200e+00	9.46007237e-05	2.69069183e-05
3.95540400e+00	1.84208348e-04	2.68505878e-05
3.96056600e+00	1.31016507e-04	2.71878568e-05
3.96572700e+00	1.17155195e-04	2.69820288e-05
3.97088900e+00	1.09281398e-04	2.69772505e-05
3.97605100e+00	1.11299986e-04	2.72295002e-05
3.98121300e+00	1.04531477e-04	2.69238422e-05
3.98637400e+00	1.19050042e-04	2.70128211e-05
3.99153600e+00	1.56366171e-04	2.72114341e-05
3.99669800e+00	1.36803373e-04	2.69593176e-05
4.00186000e+00	1.52337562e-04	2.70482680e-05
4.00702100e+00	1.34682366e-04	2.71986508e-05
4.01218300e+00	1.50374467e-04	2.69345410e-05
4.01734500e+00	1.26155696e-04	2.72792534e-05
4.02250700e+00	1.22558084e-04	2.71922829e-05
4.02766800e+00	1.58692111e-04	2.70904921e-05
4.03283000e+00	1.17142440e-04	2.71830595e-05
4.03799200e+00	1.57155730e-04	2.72352303e-05
4.04315400e+00	1.00852768e-04	2.69668468e-05
4.04831600e+00	1.13847707e-04	2.72076457e-05
4.05347700e+00	1.52614931e-04	2.72569611e-05
4.05863900e+00	1.48095548e-04	2.71180100e-05
4.06380100e+00	1.18998737e-04	2.72803671e-05
4.06896300e+00	1.57428911e-04	2.71642699e-05
4.07412400e+00	9.32606715e-05	2.72647853e-05
4.07928600e+00	1.53647783e-04	2.73692698e-05
4.08444800e+00	1.56780130e-04	2.72020393e-05
4.08961000e+00	1.35484680e-04	2.72818900e-05
4.09477100e+00	1.03238484e-04	2.74351569e-05
4.09993300e+00	1.10608657e-04	2.72020584e-05
4.10509500e+00	1.44147941e-04	2.72304711e-05
4.11025700e+00	1.55448683e-04	2.74586200e-05
4.11541800e+00	1.94979766e-04	2.74040599e-05
4.12058000e+00	1.08235886e-04	2.73498616e-05
4.12574200e+00	1.00780237e-04	2.74694711e-05
4.13090400e+00	9.39477357e-05	2.72341072e-05
4.13606500e+00	1.41813625e-04	2.74761816e-05
4.14122700e+00	1.21849623e-04	2.75379091e-05
4.14638900e+00	7.85586757e-05	2.74167195e-05
4.15155100e+00	9.19676121e-05	2.74361849e-05
4.15671300e+00	1.04237070e-04	2.76601170e-05
4.16187400e+00	1.20556439e-04	2.74454749e-05
4.16703600e+00	1.01535625e-04	2.75746505e-05
4.17219800e+00	1.24311963e-04	2.77454123e-05
4.17736000e+00	1.15968809e-04	2.74998065e-05
4.18252100e+00	6.66263534e-05	2.75308178e-05
4.18768300e+00	1.19246313e-04	2.78506869e-05
4.19284500e+00	1.17321578e-04	2.74966464e-05
4.19800700e+00	1.16463771e-04	2.77144582e-05
4.20316800e+00	1.02986625e-04	2.77869796e-05
4.20833000e+00	1.17966075e-04	2.75886236e-05
4.21349200e+00	1.61944010e-04	2.77339044e-05
4.21865400e+00	8.83443198e-05	2.78164679e-05
4.22381500e+00	1.20321809e-04	2.76017687e-05
4.22897700e+00	1.25984934e-04	2.77419952e-05
4.23413900e+00	1.42278794e-04	2.78997643e-05
4.23930100e+00	1.46183662e-04	2.75524724e-05
4.24446200e+00	7.58444475e-05	2.77756335e-05
4.24962400e+00	1.03716313e-04	2.78541707e-05
4.25478600e+00	8.76359532e-05	2.75592115e-05
4.25994800e+00	1.25972084e-04	2.78299937e-05
4.26511000e+00	1.71674200e-04	2.79723333e-05
4.27027100e+00	8.35646346e-05	2.76772123e-05
4.27543300e+00	1.25058879e-04	2.85778811e-05
4.28059500e+00	1.04062120e-04	2.88942760e-05
4.28575700e+00	7.82855044e-05	2.93375143e-05
4.29091800e+00	1.21115556e-04	2.94125391e-05
4.29608000e+00	8.50625797e-05	2.96551847e-05
4.30124200e+00	8.39273370e-05	2.96823600e-05
4.30640400e+00	1.33005112e-04	2.96993124e-05
4.31156500e+00	6.22520231e-05	2.98000467e-05
4.31672700e+00	1.38715259e-04	3.00022672e-05
4.32188900e+00	1.65503167e-04	3.01267787e-05
4.32705100e+00	1.21068535e-04	3.01817004e-05
4.33221200e+00	1.27235379e-04	3.02307968e-05
4.33737400e+00	6.71768748e-05	3.03866908e-05
4.34253600e+00	1.18495209e-04	3.03908884e-05
4.34769800e+00	1.14009902e-04	3.05240903e-05
4.35285900e+00	9.18651740e-05	3.06061683e-05
4.35802100e+00	5.91579877e-05	3.08177930e-05
4.36318300e+00	9.73491043e-05	3.08631011e-05
4.36834500e+00	1.06003894e-04	3.09449031e-05
4.37350700e+00	1.44340025e-04	3.10460181e-05
4.37866800e+00	1.42923196e-04	3.09925527e-05
4.38383000e+00	1.15601776e-04	3.10987601e-05
4.38899200e+00	1.53459983e-04	3.11198340e-05
4.39415400e+00	1.25634939e-04	3.12858461e-05
4.39931500e+00	9.52707403e-05	3.11613537e-05
4.40447700e+00	1.33884335e-04	3.15427790e-05
4.40963900e+00	1.76919178e-04	3.14634803e-05
4.41480100e+00	1.03673765e-04	3.15858026e-05
4.41996200e+00	1.10886026e-04	3.17469412e-05
4.42512400e+00	1.15644419e-04	3.18114386e-05
4.43028600e+00	1.37349640e-04	3.18026911e-05
4.43544800e+00	1.39829113e-04	3.17157015e-05
4.44060900e+00	8.31421180e-05	3.19087557e-05
4.44577100e+00	1.38348225e-04	3.20944711e-05
4.45093300e+00	1.17756859e-04	3.21908078e-05
4.45609500e+00	1.51667555e-04	3.22003263e-05
4.46125700e+00	1.35271276e-04	3.22476332e-05
4.46641800e+00	1.25276472e-04	3.23629403e-05
4.47158000e+00	1.32800369e-04	3.24527188e-05
4.47674200e+00	7.64291308e-05	3.23776464e-05
4.48190400e+00	8.89461268e-05	3.23985109e-05
4.48706500e+00	9.52237189e-05	3.22328701e-05
4.49222700e+00	8.04876184e-05	3.23702791e-05
4.49738900e+00	1.06656767e-04	3.23492051e-05
4.50255100e+00	1.21853906e-04	3.25513971e-05
4.50771200e+00	1.12631433e-04	3.24253436e-05
4.51287400e+00	1.28387593e-04	3.25278769e-05
4.51803600e+00	1.22101387e-04	3.26422131e-05
4.52319800e+00	5.69857618e-05	3.24601051e-05
4.52835900e+00	1.45987296e-04	3.24996640e-05
4.53352100e+00	6.25592897e-05	3.24169959e-05
4.53868300e+00	1.44711341e-04	3.25181204e-05
4.54384500e+00	7.90963852e-05	3.25300566e-05
4.54900600e+00	1.26633524e-04	3.25574128e-05
4.55416800e+00	8.98636529e-05	3.23830053e-05
4.55933000e+00	9.19846407e-05	3.24709182e-05
4.56449200e+00	1.44088260e-04	3.25570035e-05
4.56965400e+00	1.33598400e-04	3.26231856e-05
4.57481500e+00	1.66113493e-04	3.24715273e-05
4.57997700e+00	6.93106936e-05	3.25660841e-05
4.58513900e+00	1.65127662e-04	3.24699949e-05
4.59030100e+00	1.03033551e-04	3.25721855e-05
4.59546200e+00	1.04941153e-04	3.25081831e-05
4.60062400e+00	3.99706854e-05	3.27217496e-05
4.60578600e+00	9.11012670e-05	3.26807154e-05
4.61094800e+00	4.68629250e-05	3.28071781e-05
4.61610900e+00	1.02781787e-04	3.30103219e-05
4.62127100e+00	1.36487549e-04	3.28871526e-05
4.62643300e+00	1.10856138e-04	3.29587221e-05
4.63159500e+00	1.23872399e-04	3.32059080e-05
4.63675600e+00	9.51427165e-05	3.32268202e-05
4.64191800e+00	9.73491043e-05	3.33133814e-05
4.64708000e+00	7.94847590e-05	3.33643244e-05
4.65224200e+00	9.84885637e-05	3.35013622e-05
4.65740300e+00	1.14146493e-04	3.34862563e-05
4.66256500e+00	9.95810017e-05	3.39058888e-05
4.66772700e+00	3.74826548e-05	3.38401350e-05
4.67288900e+00	1.09409422e-04	3.37366214e-05
4.67805100e+00	1.36022476e-04	3.39220227e-05
4.68321200e+00	1.41275830e-04	3.40398617e-05
4.68837400e+00	9.92950660e-05	3.42653739e-05
4.69353600e+00	1.33658176e-04	3.43349161e-05
4.69869800e+00	1.11180529e-04	3.44004319e-05
4.70385900e+00	5.79929236e-05	3.45235251e-05
4.70902100e+00	6.18935469e-05	3.47632961e-05
4.71418300e+00	1.08419308e-04	3.48005229e-05
4.71934500e+00	9.33289667e-05	3.49205988e-05
4.72450600e+00	1.86162876e-04	3.50410649e-05
4.72966800e+00	1.39129218e-04	3.50240648e-05
4.73483000e+00	1.70231766e-04	3.52573823e-05
4.73999200e+00	1.01202668e-04	3.52801220e-05
4.74515300e+00	9.75625090e-05	3.53462089e-05
4.75031500e+00	7.66169022e-05	3.56999258e-05
4.75547700e+00	1.07877324e-04	3.56329441e-05
4.76063900e+00	8.65945914e-05	3.58431887e-05
4.76580000e+00	1.01125949e-04	3.60999121e-05
4.77096200e+00	1.40302849e-04	3.58593321e-05
4.77612400e+00	1.02359261e-04	3.61013304e-05
4.78128600e+00	1.06703789e-04	3.61396138e-05
4.78644800e+00	9.48866499e-05	3.62714450e-05
4.79160900e+00	1.19839506e-04	3.64440439e-05
4.79677100e+00	8.47894083e-05	3.66016797e-05
4.80193300e+00	5.28077409e-05	3.66115694e-05
4.80709500e+00	9.13146241e-05	3.68631909e-05
4.81225600e+00	1.77755568e-04	3.69251088e-05
4.81741800e+00	1.47963241e-04	3.72419510e-05
4.82258000e+00	6.63489559e-05	3.70237870e-05
4.82774200e+00	1.81114265e-04	3.72884584e-05
4.83290300e+00	8.03084041e-05	3.72464628e-05
4.83806500e+00	1.14137926e-04	3.72864214e-05
4.84322700e+00	1.41975725e-04	3.76241282e-05
4.84838800e+00	6.00925995e-05	3.76780981e-05
4.85355000e+00	9.54542569e-05	3.77911017e-05
4.85871200e+00	6.84144889e-05	3.78981658e-05
4.86387300e+00	1.54868245e-04	3.81932202e-05
4.86903500e+00	5.89147330e-05	3.82470853e-05
4.87419700e+00	1.16839371e-04	3.81651025e-05
4.87935900e+00	8.04534660e-05	3.83161230e-05
4.88452100e+00	8.30823799e-05	3.84354564e-05
4.88968200e+00	1.48936317e-04	3.84720265e-05
4.89484400e+00	2.43297945e-05	3.83021879e-05
4.90000600e+00	1.10339760e-04	3.85950055e-05
4.90516800e+00	6.83547508e-05	3.87127398e-05
4.91032900e+00	2.23325472e-05	3.88692144e-05
4.91549100e+00	9.56078855e-05	3.95524426e-05
4.92065300e+00	9.40245785e-05	3.91779659e-05
4.92581500e+00	1.23915137e-04	3.94936468e-05
4.93097600e+00	9.94060517e-05	3.97170270e-05
4.93613800e+00	1.78336006e-04	3.97517885e-05
4.94130000e+00	6.95368817e-05	4.01018408e-05
4.94646200e+00	4.12979257e-05	4.03758212e-05
4.95162300e+00	1.05730713e-04	4.05488009e-05
4.95678500e+00	8.32317252e-05	4.07021724e-05
4.96194700e+00	1.16335747e-04	4.08625115e-05
4.96710900e+00	1.20539401e-04	4.14579697e-05
4.97227000e+00	1.01800239e-04	4.12232626e-05
4.97743200e+00	1.01091778e-04	4.14946445e-05
4.98259400e+00	6.79365176e-05	4.16003665e-05
4.98775600e+00	1.13647152e-04	4.19484484e-05
4.99291800e+00	1.24708884e-04	4.19998483e-05
4.99807900e+00	1.85962322e-04	4.21941875e-05
5.00324100e+00	1.01014963e-04	4.26148575e-05
5.00840300e+00	1.72288809e-04	4.27658589e-05
5.01356500e+00	1.35791938e-04	4.30882885e-05
5.01872600e+00	6.70403129e-05	4.33696934e-05
5.02388800e+00	4.41785753e-05	4.33410998e-05
5.02905000e+00	1.04394887e-04	4.34754439e-05
5.03421200e+00	8.42005083e-05	4.35335639e-05
5.03937300e+00	7.33180002e-05	4.39300283e-05
5.04453500e+00	9.71697758e-05	4.41143445e-05
5.04969700e+00	1.68208895e-04	4.38075062e-05
5.05485900e+00	1.79859537e-04	4.43523546e-05
5.06002000e+00	1.51667555e-04	4.48640500e-05
5.06518200e+00	9.11396837e-05	4.54580138e-05
5.07034400e+00	1.22451287e-04	4.59986359e-05
5.07550600e+00	1.38578668e-04	4.62117265e-05
5.08066700e+00	1.05568518e-04	4.67308844e-05
5.08582900e+00	1.43431008e-04	4.70790806e-05
5.09099100e+00	1.51979095e-04	4.76883691e-05
5.09615300e+00	2.76542917e-05	4.80071151e-05
5.10131500e+00	1.10297117e-04	4.84647359e-05
5.10647600e+00	9.27101311e-05	4.92513922e-05
5.11163800e+00	1.60027842e-04	4.98117366e-05
5.11680000e+00	1.43909027e-04	5.08089896e-05
5.12196200e+00	7.77776544e-05	5.08843571e-05
5.12712300e+00	8.30226418e-05	5.14195251e-05
5.13228500e+00	9.49634261e-05	5.20936442e-05
5.13744700e+00	1.04173011e-05	5.24289047e-05
5.14260900e+00	1.63796215e-04	5.40529508e-05
5.14777000e+00	1.05922701e-04	5.52296656e-05
5.15293200e+00	2.13134302e-04	5.60668936e-05
5.15809400e+00	9.91756088e-05	5.72461213e-05
5.16325600e+00	2.28672869e-04	5.79978351e-05
5.16841700e+00	-4.09693091e-06	6.06086830e-05
5.17357900e+00	1.01923980e-04	6.35500225e-05
5.17874100e+00	1.41472101e-05	6.40553977e-05
5.18390300e+00	1.82082963e-04	6.55174009e-05
5.18906500e+00	7.94463328e-05	6.54897972e-05
5.19422600e+00	6.20599778e-05	7.00267131e-05
5.19938800e+00	1.17496623e-04	7.34149652e-05
5.20455000e+00	3.99877616e-05	7.78820819e-05
5.20971200e+00	1.86850017e-04	1.11731935e-04
