#	#Temperature (K)	Rg (nm)	Rg StDev (nm)	I(0) (cm-1/mgml-1)	I(0) StDev	Fidelity	MW	MW adjusted p.s.v.	Dimer frac	Dimer frac adjust
#	#./Merged_ScaledToLab/DatRg_highq.dat									
#	283.15	1.85741	1.76E-02	1.40E-02	3.33E-04	6.93E-02	17.8	11.8	0.07	-0.29
#	288.15	1.85463	1.70E-02	1.40E-02	3.24E-04	5.28E-03	17.7	12.1	0.06	-0.27
#	293.15	1.82448	1.51E-02	1.26E-02	2.53E-04	6.88E-03	15.8	11.3	-0.05	-0.32
#	298.15	1.85569	1.86E-02	1.27E-02	3.20E-04	2.48E-02	15.8	11.8	-0.05	-0.29
#	303.15	1.83989	1.94E-02	1.19E-02	3.08E-04	9.59E-02	14.8	11.5	-0.11	-0.31
#	308.15	1.77915	2.23E-02	9.91E-03	2.87E-04	8.80E-02	12.1	9.7	-0.27	-0.42
#	313.15	1.87393	2.27E-02	9.41E-03	2.93E-04	6.47E-02	11.4	9.7	-0.32	-0.42
#	#									
	293.15	1.78296	1.84E-02	1.19E-02	2.86E-04	0.104554	14.9	10.7	-0.10	-0.36
	303.15	1.9102	1.89E-02	1.22E-02	3.21E-04	9.24E-03	15.0	11.7	-0.10	-0.30


